_id,year,month,date,time,location,indicator,unit,value,note
1750,2023,June,2023-01-06T00:00:00,12:00,Bollaram Industrial Area,RF,mm,0.0,""
1751,2023,June,2023-01-06T00:00:00,12:00,Central University,CO,mg/m³,0.0916,""
1752,2023,June,2023-01-06T00:00:00,12:00,Central University,Ozone,µg/m³,47.824,""
1753,2023,June,2023-01-06T00:00:00,12:00,Central University,NO,µg/m³,2.5338,""
1754,2023,June,2023-01-06T00:00:00,12:00,Central University,NO2,µg/m³,24.44,""
1755,2023,June,2023-01-06T00:00:00,12:00,Central University,NOx,PPB,15.06,""
1756,2023,June,2023-01-06T00:00:00,12:00,Central University,NH3,µg/m³,7.161,""
1757,2023,June,2023-01-06T00:00:00,12:00,Central University,SO2,µg/m³,0.7598,""
1758,2023,June,2023-01-06T00:00:00,12:00,Central University,PM2.5,µg/m³,34.0,""
1759,2023,June,2023-01-06T00:00:00,12:00,Central University,PM10,µg/m³,80.0,""
1760,2023,June,2023-01-06T00:00:00,12:00,Central University,Benzene,µg/m³,0.2871,""
1761,2023,June,2023-01-06T00:00:00,12:00,Central University,Toluene,µg/m³,0.377,""
1762,2023,June,2023-01-06T00:00:00,12:00,Central University,Xylene,µg/m³,0.0,""
1763,2023,June,2023-01-06T00:00:00,12:00,Central University,AT,°C,32.1,""
1764,2023,June,2023-01-06T00:00:00,12:00,Central University,RH,%,41.5,""
1765,2023,June,2023-01-06T00:00:00,12:00,Central University,WS,m/s,0.4,""
1766,2023,June,2023-01-06T00:00:00,12:00,Central University,WD,°,104.0,""
1767,2023,June,2023-01-06T00:00:00,12:00,Central University,SR,W/m²,608.0,""
1768,2023,June,2023-01-06T00:00:00,12:00,Central University,BP,mmHg,710.92,""
1769,2023,June,2023-01-06T00:00:00,12:00,Central University,RF,mm,0.0,""
1770,2023,June,2023-01-06T00:00:00,12:00,ECIL KAPRA,CO,mg/m3,0.62,""
1771,2023,June,2023-01-06T00:00:00,12:00,ECIL KAPRA,Ozone,ug/m3,62.11,""
1772,2023,June,2023-01-06T00:00:00,12:00,ECIL KAPRA,NH3,ug/m3,15.03,""
1773,2023,June,2023-01-06T00:00:00,12:00,ECIL KAPRA,NOx,ppb,11.36,""
1774,2023,June,2023-01-06T00:00:00,12:00,ECIL KAPRA,Benzene,ug/m3,1.96,""
1775,2023,June,2023-01-06T00:00:00,12:00,ECIL KAPRA,ETHBENZ,ug/m3,1.46,""
1776,2023,June,2023-01-06T00:00:00,12:00,ECIL KAPRA,Toluene,ug/m3,15.68,""
1777,2023,June,2023-01-06T00:00:00,12:00,ECIL KAPRA,PM10,ug/m3,70.52,""
1778,2023,June,2023-01-06T00:00:00,12:00,ECIL KAPRA,PM2.5,ug/m3,35.1,""
1779,2023,June,2023-01-06T00:00:00,12:00,ECIL KAPRA,MP-Xylene,ug/m3,4.89,""
1780,2023,June,2023-01-06T00:00:00,12:00,ECIL KAPRA,Temp,degreC,36.85,""
1781,2023,June,2023-01-06T00:00:00,12:00,ECIL KAPRA,SR,W/m2,310.3,""
1782,2023,June,2023-01-06T00:00:00,12:00,ECIL KAPRA,Xylene,ug/m3,3.95,""
1783,2023,June,2023-01-06T00:00:00,12:00,ECIL KAPRA,WS,m/s,0.28,""
1784,2023,June,2023-01-06T00:00:00,12:00,ECIL KAPRA,SO2,ug/m3,5.01,""
1785,2023,June,2023-01-06T00:00:00,12:00,ECIL KAPRA,RH,%,30.66,""
1786,2023,June,2023-01-06T00:00:00,12:00,ECIL KAPRA,NO2,ug/m3,4.77,""
1787,2023,June,2023-01-06T00:00:00,12:00,ECIL KAPRA,WD,DEGREE,180.18,""
1788,2023,June,2023-01-06T00:00:00,12:00,ECIL KAPRA,NO,ug/m3,7.82,""
1789,2023,June,2023-01-06T00:00:00,12:00,ICRISAT Patancheru,CO,mg/m³,0.28625,""
1790,2023,June,2023-01-06T00:00:00,12:00,ICRISAT Patancheru,Ozone,µg/m³,82.1044,""
1791,2023,June,2023-01-06T00:00:00,12:00,ICRISAT Patancheru,NO,µg/m³,7.38,""
1792,2023,June,2023-01-06T00:00:00,12:00,ICRISAT Patancheru,NO2,µg/m³,13.16,""
1793,2023,June,2023-01-06T00:00:00,12:00,ICRISAT Patancheru,NOx,ppb,13.0,""
1794,2023,June,2023-01-06T00:00:00,12:00,ICRISAT Patancheru,NH3,µg/m³,6.083,""
1795,2023,June,2023-01-06T00:00:00,12:00,ICRISAT Patancheru,SO2,µg/m³,28.3222,""
1796,2023,June,2023-01-06T00:00:00,12:00,ICRISAT Patancheru,PM2.5,µg/m³,23.0,""
1797,2023,June,2023-01-06T00:00:00,12:00,ICRISAT Patancheru,PM10,µg/m³,75.0,""
1798,2023,June,2023-01-06T00:00:00,12:00,ICRISAT Patancheru,Benzene,µg/m³,0.0,""
1799,2023,June,2023-01-06T00:00:00,12:00,ICRISAT Patancheru,Toluene,µg/m³,0.0,""
1800,2023,June,2023-01-06T00:00:00,12:00,ICRISAT Patancheru,Xylene,µg/m³,0.0,""
1801,2023,June,2023-01-06T00:00:00,12:00,ICRISAT Patancheru,AT,°C,33.37,""
1802,2023,June,2023-01-06T00:00:00,12:00,ICRISAT Patancheru,RH,%,42.87,""
1803,2023,June,2023-01-06T00:00:00,12:00,ICRISAT Patancheru,WS,m/s,0.68,""
1804,2023,June,2023-01-06T00:00:00,12:00,ICRISAT Patancheru,WD,°,350.0,""
1805,2023,June,2023-01-06T00:00:00,12:00,ICRISAT Patancheru,SR,W/m²,490.37,""
1806,2023,June,2023-01-06T00:00:00,12:00,ICRISAT Patancheru,BP,mmHg,695.0,""
1807,2023,June,2023-01-06T00:00:00,12:00,ICRISAT Patancheru,RF,mm,0.0,""
1808,2023,June,2023-01-06T00:00:00,12:00,IDA Pashamylaram,CO,mg/m³,3.92735,""
1809,2023,June,2023-01-06T00:00:00,12:00,IDA Pashamylaram,Ozone,µg/m³,5.2724,""
1810,2023,June,2023-01-06T00:00:00,12:00,IDA Pashamylaram,NO,µg/m³,1.1193,""
1811,2023,June,2023-01-06T00:00:00,12:00,IDA Pashamylaram,NO2,µg/m³,1.0152,""
1812,2023,June,2023-01-06T00:00:00,12:00,IDA Pashamylaram,NOx,ppb,1.45,""
1813,2023,June,2023-01-06T00:00:00,12:00,IDA Pashamylaram,NH3,µg/m³,0.8189999,""
1814,2023,June,2023-01-06T00:00:00,12:00,IDA Pashamylaram,SO2,µg/m³,3.8514,""
1815,2023,June,2023-01-06T00:00:00,12:00,IDA Pashamylaram,PM2.5,µg/m³,38.0,""
1816,2023,June,2023-01-06T00:00:00,12:00,IDA Pashamylaram,PM10,µg/m³,88.0,""
1817,2023,June,2023-01-06T00:00:00,12:00,IDA Pashamylaram,Benzene,µg/m³,3.0943,""
1818,2023,June,2023-01-06T00:00:00,12:00,IDA Pashamylaram,Toluene,µg/m³,0.0,""
1819,2023,June,2023-01-06T00:00:00,12:00,IDA Pashamylaram,Xylene,µg/m³,2.9512,""
1820,2023,June,2023-01-06T00:00:00,12:00,IDA Pashamylaram,AT,°C,32.7,""
1821,2023,June,2023-01-06T00:00:00,12:00,IDA Pashamylaram,RH,%,51.8,""
1822,2023,June,2023-01-06T00:00:00,12:00,IDA Pashamylaram,WS,m/s,1.8,""
1823,2023,June,2023-01-06T00:00:00,12:00,IDA Pashamylaram,WD,°,267.0,""
1824,2023,June,2023-01-06T00:00:00,12:00,IDA Pashamylaram,SR,W/m²,788.0,""
1825,2023,June,2023-01-06T00:00:00,12:00,IDA Pashamylaram,BP,mmHg,717.0,""
1826,2023,June,2023-01-06T00:00:00,12:00,IDA Pashamylaram,RF,mm,0.0,""
1827,2023,June,2023-01-06T00:00:00,12:00,NACHARAM,Temp,degreC,36.55,""
1828,2023,June,2023-01-06T00:00:00,12:00,NACHARAM,WD,DEGREE,266.59,""
1829,2023,June,2023-01-06T00:00:00,12:00,NACHARAM,NOx,ppb,15.65,""
1830,2023,June,2023-01-06T00:00:00,12:00,NACHARAM,SO2,ug/m3,9.34,""
1831,2023,June,2023-01-06T00:00:00,12:00,NACHARAM,CO,mg/m3,0.52,""
1832,2023,June,2023-01-06T00:00:00,12:00,NACHARAM,Xylene,ug/m3,1.49,""
1833,2023,June,2023-01-06T00:00:00,12:00,NACHARAM,NO,ug/m3,6.36,""
1834,2023,June,2023-01-06T00:00:00,12:00,NACHARAM,NO2,ug/m3,9.84,""
1835,2023,June,2023-01-06T00:00:00,12:00,NACHARAM,SR,W/m2,663.62,""
1836,2023,June,2023-01-06T00:00:00,12:00,NACHARAM,PM2.5,ug/m3,60.54,""
1837,2023,June,2023-01-06T00:00:00,12:00,NACHARAM,Benzene,ug/m3,2.02,""
1838,2023,June,2023-01-06T00:00:00,12:00,NACHARAM,ETHBENZ,ug/m3,3.73,""
1839,2023,June,2023-01-06T00:00:00,12:00,NACHARAM,RH,%,30.59,""
1840,2023,June,2023-01-06T00:00:00,12:00,NACHARAM,NH3,ug/m3,12.49,""
1841,2023,June,2023-01-06T00:00:00,12:00,NACHARAM,MP-Xylene,ug/m3,0.75,""
1842,2023,June,2023-01-06T00:00:00,12:00,NACHARAM,Ozone,ug/m3,26.6,""
1843,2023,June,2023-01-06T00:00:00,12:00,NACHARAM,Toluene,ug/m3,2.46,""
1844,2023,June,2023-01-06T00:00:00,12:00,NACHARAM,WS,m/s,0.84,""
1845,2023,June,2023-01-06T00:00:00,12:00,NACHARAM,PM10,ug/m3,99.57,""
1846,2023,June,2023-01-06T00:00:00,12:00,Sanathnagar,CO,mg/m³,0.7328,""
1847,2023,June,2023-01-06T00:00:00,12:00,Sanathnagar,Ozone,µg/m³,12.544,""
1848,2023,June,2023-01-06T00:00:00,12:00,Sanathnagar,NO,µg/m³,10.1475,""
1849,2023,June,2023-01-06T00:00:00,12:00,Sanathnagar,NO2,µg/m³,20.304,""
1850,2023,June,2023-01-06T00:00:00,12:00,Sanathnagar,NOx,ppb,19.04,""
1851,2023,June,2023-01-06T00:00:00,12:00,Sanathnagar,SO2,µg/m³,3.93,""
1852,2023,June,2023-01-06T00:00:00,12:00,Sanathnagar,PM2.5,µg/m³,32.0,""
1853,2023,June,2023-01-06T00:00:00,12:00,Sanathnagar,Benzene,µg/m³,0.0,""
1854,2023,June,2023-01-06T00:00:00,12:00,Sanathnagar,Toluene,µg/m³,0.1131,""
1855,2023,June,2023-01-06T00:00:00,12:00,Sanathnagar,Xylene,µg/m³,0.1302,""
1856,2023,June,2023-01-06T00:00:00,12:00,Sanathnagar,AT,°C,29.38,""
1857,2023,June,2023-01-06T00:00:00,12:00,Sanathnagar,RH,%,37.97,""
1858,2023,June,2023-01-06T00:00:00,12:00,Sanathnagar,BP,mmHg,702.0,""
1859,2023,June,2023-01-06T00:00:00,12:00,Sanathnagar,SR,W/m²,632.0,""
1860,2023,June,2023-01-06T00:00:00,12:00,Sanathnagar,WD,°,125.0,""
1861,2023,June,2023-01-06T00:00:00,12:00,Sanathnagar,WS,m/s,1.73,""
1862,2023,June,2023-01-06T00:00:00,12:00,Zoo Park,CO,mg/m³,0.65265,""
1863,2023,June,2023-01-06T00:00:00,12:00,Zoo Park,Ozone,µg/m³,71.8928,""
1864,2023,June,2023-01-06T00:00:00,12:00,Zoo Park,NO,µg/m³,2.6568,""
1865,2023,June,2023-01-06T00:00:00,12:00,Zoo Park,NO2,µg/m³,10.6408,""
1866,2023,June,2023-01-06T00:00:00,12:00,Zoo Park,NOx,ppb,7.82,""
1867,2023,June,2023-01-06T00:00:00,12:00,Zoo Park,NH3,µg/m³,3.997,""
1868,2023,June,2023-01-06T00:00:00,12:00,Zoo Park,SO2,µg/m³,5.9474,""
1869,2023,June,2023-01-06T00:00:00,12:00,Zoo Park,PM2.5,µg/m³,86.0,""
1870,2023,June,2023-01-06T00:00:00,12:00,Zoo Park,PM10,µg/m³,88.0,""
1871,2023,June,2023-01-06T00:00:00,12:00,Zoo Park,Benzene,µg/m³,2.5839,""
1872,2023,June,2023-01-06T00:00:00,12:00,Zoo Park,Toluene,µg/m³,9.5381,""
1873,2023,June,2023-01-06T00:00:00,12:00,Zoo Park,Xylene,µg/m³,0.7812001,""
1874,2023,June,2023-01-06T00:00:00,12:00,Zoo Park,AT,°C,35.8,""
1875,2023,June,2023-01-06T00:00:00,12:00,Zoo Park,RH,%,62.0,""
1876,2023,June,2023-01-06T00:00:00,12:00,Zoo Park,WS,m/s,1.5,""
1877,2023,June,2023-01-06T00:00:00,12:00,Zoo Park,WD,°,215.0,""
1878,2023,June,2023-01-06T00:00:00,12:00,Zoo Park,SR,W/m²,486.0,""
1879,2023,June,2023-01-06T00:00:00,12:00,Zoo Park,BP,mmHg,712.0,""
1880,2023,June,2023-01-06T00:00:00,12:00,Zoo Park,RF,mm,0.0,""
1881,2023,June,2023-01-06T00:00:00,13:00,Bollaram Industrial Area,CO,mg/m³,2.71365,""
1882,2023,June,2023-01-06T00:00:00,13:00,Bollaram Industrial Area,Ozone,µg/m³,9.858801,""
1883,2023,June,2023-01-06T00:00:00,13:00,Bollaram Industrial Area,NO,µg/m³,3.075,""
1884,2023,June,2023-01-06T00:00:00,13:00,Bollaram Industrial Area,NO2,µg/m³,9.6256,""
1885,2023,June,2023-01-06T00:00:00,13:00,Bollaram Industrial Area,NOx,ppb,7.6,""
1886,2023,June,2023-01-06T00:00:00,13:00,Bollaram Industrial Area,NH3,µg/m³,20.076,""
1887,2023,June,2023-01-06T00:00:00,13:00,Bollaram Industrial Area,SO2,µg/m³,16.5584,""
1888,2023,June,2023-01-06T00:00:00,13:00,Bollaram Industrial Area,PM2.5,µg/m³,38.0,""
1889,2023,June,2023-01-06T00:00:00,13:00,Bollaram Industrial Area,PM10,µg/m³,110.0,""
1890,2023,June,2023-01-06T00:00:00,13:00,Bollaram Industrial Area,Benzene,µg/m³,0.0,""
1891,2023,June,2023-01-06T00:00:00,13:00,Bollaram Industrial Area,Toluene,µg/m³,0.0377,""
1892,2023,June,2023-01-06T00:00:00,13:00,Bollaram Industrial Area,Xylene,µg/m³,0.0,""
1893,2023,June,2023-01-06T00:00:00,13:00,Bollaram Industrial Area,AT,°C,33.88,""
1894,2023,June,2023-01-06T00:00:00,13:00,Bollaram Industrial Area,RH,%,41.2,""
1895,2023,June,2023-01-06T00:00:00,13:00,Bollaram Industrial Area,WS,m/s,0.3,""
1896,2023,June,2023-01-06T00:00:00,13:00,Bollaram Industrial Area,WD,°,300.0,""
1897,2023,June,2023-01-06T00:00:00,13:00,Bollaram Industrial Area,SR,W/m²,429.0,""
1898,2023,June,2023-01-06T00:00:00,13:00,Bollaram Industrial Area,BP,mmHg,707.0,""
1899,2023,June,2023-01-06T00:00:00,13:00,Bollaram Industrial Area,RF,mm,0.0,""
1900,2023,June,2023-01-06T00:00:00,13:00,Central University,CO,mg/m³,0.35495,""
1901,2023,June,2023-01-06T00:00:00,13:00,Central University,Ozone,µg/m³,31.164,""
1902,2023,June,2023-01-06T00:00:00,13:00,Central University,NO,µg/m³,1.0332,""
1903,2023,June,2023-01-06T00:00:00,13:00,Central University,NO2,µg/m³,21.902,""
1904,2023,June,2023-01-06T00:00:00,13:00,Central University,NOx,PPB,12.48,""
1905,2023,June,2023-01-06T00:00:00,13:00,Central University,NH3,µg/m³,7.77,""
1906,2023,June,2023-01-06T00:00:00,13:00,Central University,SO2,µg/m³,2.9868,""
1907,2023,June,2023-01-06T00:00:00,13:00,Central University,PM2.5,µg/m³,32.0,""
1908,2023,June,2023-01-06T00:00:00,13:00,Central University,PM10,µg/m³,90.0,""
1909,2023,June,2023-01-06T00:00:00,13:00,Central University,Benzene,µg/m³,0.2233,""
1910,2023,June,2023-01-06T00:00:00,13:00,Central University,Toluene,µg/m³,0.2262,""
1911,2023,June,2023-01-06T00:00:00,13:00,Central University,Xylene,µg/m³,0.0,""
1912,2023,June,2023-01-06T00:00:00,13:00,Central University,AT,°C,32.5,""
1913,2023,June,2023-01-06T00:00:00,13:00,Central University,RH,%,39.6,""
1914,2023,June,2023-01-06T00:00:00,13:00,Central University,WS,m/s,0.4,""
1915,2023,June,2023-01-06T00:00:00,13:00,Central University,WD,°,81.0,""
1916,2023,June,2023-01-06T00:00:00,13:00,Central University,SR,W/m²,623.0,""
1917,2023,June,2023-01-06T00:00:00,13:00,Central University,BP,mmHg,710.36,""
1918,2023,June,2023-01-06T00:00:00,13:00,Central University,RF,mm,0.0,""
1919,2023,June,2023-01-06T00:00:00,13:00,ECIL KAPRA,WS,m/s,0.6,""
1920,2023,June,2023-01-06T00:00:00,13:00,ECIL KAPRA,NO2,ug/m3,4.78,""
1921,2023,June,2023-01-06T00:00:00,13:00,ECIL KAPRA,Toluene,ug/m3,9.94,""
1922,2023,June,2023-01-06T00:00:00,13:00,ECIL KAPRA,Benzene,ug/m3,1.19,""
1923,2023,June,2023-01-06T00:00:00,13:00,ECIL KAPRA,SO2,ug/m3,4.89,""
1924,2023,June,2023-01-06T00:00:00,13:00,ECIL KAPRA,WD,DEGREE,39.04,""
1925,2023,June,2023-01-06T00:00:00,13:00,ECIL KAPRA,RH,%,29.2,""
1926,2023,June,2023-01-06T00:00:00,13:00,ECIL KAPRA,Temp,degreC,37.03,""
1927,2023,June,2023-01-06T00:00:00,13:00,ECIL KAPRA,NOx,ppb,11.5,""
1928,2023,June,2023-01-06T00:00:00,13:00,ECIL KAPRA,NO,ug/m3,7.85,""
1929,2023,June,2023-01-06T00:00:00,13:00,ECIL KAPRA,MP-Xylene,ug/m3,3.24,""
1930,2023,June,2023-01-06T00:00:00,13:00,ECIL KAPRA,NH3,ug/m3,14.87,""
1931,2023,June,2023-01-06T00:00:00,13:00,ECIL KAPRA,CO,mg/m3,0.47,""
1932,2023,June,2023-01-06T00:00:00,13:00,ECIL KAPRA,PM2.5,ug/m3,40.07,""
1933,2023,June,2023-01-06T00:00:00,13:00,ECIL KAPRA,ETHBENZ,ug/m3,0.77,""
1934,2023,June,2023-01-06T00:00:00,13:00,ECIL KAPRA,Ozone,ug/m3,66.2,""
1935,2023,June,2023-01-06T00:00:00,13:00,ECIL KAPRA,SR,W/m2,131.6,""
1936,2023,June,2023-01-06T00:00:00,13:00,ECIL KAPRA,Xylene,ug/m3,2.5,""
1937,2023,June,2023-01-06T00:00:00,13:00,ECIL KAPRA,PM10,ug/m3,70.51,""
1938,2023,June,2023-01-06T00:00:00,13:00,ICRISAT Patancheru,CO,mg/m³,0.10305,""
1939,2023,June,2023-01-06T00:00:00,13:00,ICRISAT Patancheru,Ozone,µg/m³,84.5544,""
1940,2023,June,2023-01-06T00:00:00,13:00,ICRISAT Patancheru,NO,µg/m³,7.8843,""
1941,2023,June,2023-01-06T00:00:00,13:00,ICRISAT Patancheru,NO2,µg/m³,0.4512,""
1942,2023,June,2023-01-06T00:00:00,13:00,ICRISAT Patancheru,NOx,ppb,6.65,""
1943,2023,June,2023-01-06T00:00:00,13:00,ICRISAT Patancheru,NH3,µg/m³,4.774,""
1944,2023,June,2023-01-06T00:00:00,13:00,ICRISAT Patancheru,SO2,µg/m³,23.318,""
1945,2023,June,2023-01-06T00:00:00,13:00,ICRISAT Patancheru,PM2.5,µg/m³,30.0,""
1946,2023,June,2023-01-06T00:00:00,13:00,ICRISAT Patancheru,PM10,µg/m³,69.0,""
1947,2023,June,2023-01-06T00:00:00,13:00,ICRISAT Patancheru,Benzene,µg/m³,0.0,""
1948,2023,June,2023-01-06T00:00:00,13:00,ICRISAT Patancheru,Toluene,µg/m³,0.0,""
1949,2023,June,2023-01-06T00:00:00,13:00,ICRISAT Patancheru,Xylene,µg/m³,0.0,""
1950,2023,June,2023-01-06T00:00:00,13:00,ICRISAT Patancheru,AT,°C,34.0,""
1951,2023,June,2023-01-06T00:00:00,13:00,ICRISAT Patancheru,RH,%,40.38,""
1952,2023,June,2023-01-06T00:00:00,13:00,ICRISAT Patancheru,WS,m/s,0.58,""
1953,2023,June,2023-01-06T00:00:00,13:00,ICRISAT Patancheru,WD,°,350.0,""
1954,2023,June,2023-01-06T00:00:00,13:00,ICRISAT Patancheru,SR,W/m²,526.96,""
1955,2023,June,2023-01-06T00:00:00,13:00,ICRISAT Patancheru,BP,mmHg,695.0,""
1956,2023,June,2023-01-06T00:00:00,13:00,ICRISAT Patancheru,RF,mm,0.0,""
1957,2023,June,2023-01-06T00:00:00,13:00,IDA Pashamylaram,CO,mg/m³,1.0763,""
1958,2023,June,2023-01-06T00:00:00,13:00,IDA Pashamylaram,Ozone,µg/m³,5.292,""
1959,2023,June,2023-01-06T00:00:00,13:00,IDA Pashamylaram,NO,µg/m³,1.7835,""
1960,2023,June,2023-01-06T00:00:00,13:00,IDA Pashamylaram,NO2,µg/m³,0.8648,""
1961,2023,June,2023-01-06T00:00:00,13:00,IDA Pashamylaram,NOx,ppb,1.91,""
1962,2023,June,2023-01-06T00:00:00,13:00,IDA Pashamylaram,NH3,µg/m³,0.868,""
1963,2023,June,2023-01-06T00:00:00,13:00,IDA Pashamylaram,SO2,µg/m³,6.026,""
1964,2023,June,2023-01-06T00:00:00,13:00,IDA Pashamylaram,PM2.5,µg/m³,27.0,""
1965,2023,June,2023-01-06T00:00:00,13:00,IDA Pashamylaram,PM10,µg/m³,87.0,""
1966,2023,June,2023-01-06T00:00:00,13:00,IDA Pashamylaram,Benzene,µg/m³,8.262099,""
1967,2023,June,2023-01-06T00:00:00,13:00,IDA Pashamylaram,Toluene,µg/m³,0.0,""
1968,2023,June,2023-01-06T00:00:00,13:00,IDA Pashamylaram,Xylene,µg/m³,7.8554,""
1969,2023,June,2023-01-06T00:00:00,13:00,IDA Pashamylaram,AT,°C,33.7,""
1970,2023,June,2023-01-06T00:00:00,13:00,IDA Pashamylaram,RH,%,49.5,""
1971,2023,June,2023-01-06T00:00:00,13:00,IDA Pashamylaram,WS,m/s,1.7,""
1972,2023,June,2023-01-06T00:00:00,13:00,IDA Pashamylaram,WD,°,243.0,""
1973,2023,June,2023-01-06T00:00:00,13:00,IDA Pashamylaram,SR,W/m²,746.0,""
1974,2023,June,2023-01-06T00:00:00,13:00,IDA Pashamylaram,BP,mmHg,716.0,""
1975,2023,June,2023-01-06T00:00:00,13:00,IDA Pashamylaram,RF,mm,0.0,""
1976,2023,June,2023-01-06T00:00:00,13:00,NACHARAM,CO,mg/m3,0.48,""
1977,2023,June,2023-01-06T00:00:00,13:00,NACHARAM,Ozone,ug/m3,26.54,""
1978,2023,June,2023-01-06T00:00:00,13:00,NACHARAM,Benzene,ug/m3,2,""
1979,2023,June,2023-01-06T00:00:00,13:00,NACHARAM,SR,W/m2,621.45,""
1980,2023,June,2023-01-06T00:00:00,13:00,NACHARAM,RH,%,29.59,""
1981,2023,June,2023-01-06T00:00:00,13:00,NACHARAM,Temp,degreC,37.22,""
1982,2023,June,2023-01-06T00:00:00,13:00,NACHARAM,Toluene,ug/m3,2.49,""
1983,2023,June,2023-01-06T00:00:00,13:00,NACHARAM,NOx,ppb,15.86,""
1984,2023,June,2023-01-06T00:00:00,13:00,NACHARAM,NO,ug/m3,6.32,""
1985,2023,June,2023-01-06T00:00:00,13:00,NACHARAM,MP-Xylene,ug/m3,0.73,""
1986,2023,June,2023-01-06T00:00:00,13:00,NACHARAM,WD,DEGREE,144.46,""
1987,2023,June,2023-01-06T00:00:00,13:00,NACHARAM,NO2,ug/m3,9.9,""
1988,2023,June,2023-01-06T00:00:00,13:00,NACHARAM,NH3,ug/m3,12.38,""
1989,2023,June,2023-01-06T00:00:00,13:00,NACHARAM,WS,m/s,0.87,""
1990,2023,June,2023-01-06T00:00:00,13:00,NACHARAM,PM2.5,ug/m3,54.76,""
1991,2023,June,2023-01-06T00:00:00,13:00,NACHARAM,PM10,ug/m3,105.48,""
1992,2023,June,2023-01-06T00:00:00,13:00,NACHARAM,SO2,ug/m3,9.29,""
1993,2023,June,2023-01-06T00:00:00,13:00,NACHARAM,Xylene,ug/m3,1.42,""
1994,2023,June,2023-01-06T00:00:00,13:00,NACHARAM,ETHBENZ,ug/m3,3.82,""
1995,2023,June,2023-01-06T00:00:00,13:00,Sanathnagar,CO,mg/m³,0.65265,""
1996,2023,June,2023-01-06T00:00:00,13:00,Sanathnagar,Ozone,µg/m³,12.544,""
1997,2023,June,2023-01-06T00:00:00,13:00,Sanathnagar,NO,µg/m³,10.5411,""
1998,2023,June,2023-01-06T00:00:00,13:00,Sanathnagar,NO2,µg/m³,21.0936,""
1999,2023,June,2023-01-06T00:00:00,13:00,Sanathnagar,NOx,ppb,19.78,""
2000,2023,June,2023-01-06T00:00:00,13:00,Sanathnagar,SO2,µg/m³,4.0872,""
2001,2023,June,2023-01-06T00:00:00,13:00,Sanathnagar,PM2.5,µg/m³,41.0,""
2002,2023,June,2023-01-06T00:00:00,13:00,Sanathnagar,Benzene,µg/m³,0.0,""
2003,2023,June,2023-01-06T00:00:00,13:00,Sanathnagar,Toluene,µg/m³,0.07539999,""
2004,2023,June,2023-01-06T00:00:00,13:00,Sanathnagar,Xylene,µg/m³,0.0868,""
2005,2023,June,2023-01-06T00:00:00,13:00,Sanathnagar,AT,°C,29.81,""
2006,2023,June,2023-01-06T00:00:00,13:00,Sanathnagar,RH,%,36.59,""
2007,2023,June,2023-01-06T00:00:00,13:00,Sanathnagar,BP,mmHg,702.0,""
2008,2023,June,2023-01-06T00:00:00,13:00,Sanathnagar,SR,W/m²,619.0,""
2009,2023,June,2023-01-06T00:00:00,13:00,Sanathnagar,WD,°,121.0,""
2010,2023,June,2023-01-06T00:00:00,13:00,Sanathnagar,WS,m/s,1.73,""
